move,title,src,opener,gate_chance,gate_and,enabled_by,forbidden_by,family,family_name,valence_them,valence_us,needs_us,needs_them,rel_them_sees_us
SOCSmokeNotInterested,Not Interested,interactions2.json,False,1.0,False,,IsGlutton;IsGregarious;IsPushover,0,them:Esteem+ them:SelfRespect+,15.0,-12.0,"{""Achievement"": -3.0, ""Autonomy"": -6.0, ""SelfRespect"": -3.0}","{""Achievement"": 3.0, ""Esteem"": 3.0, ""Family"": 6.0, ""SelfRespect"": 3.0}",
SOCSmokeQuietBreak,Quiet Smoke Break,interactions2.json,False,1.0,False,IsApathetic;IsFollower;IsHumble;IsOblivious;IsObservant;IsObtuse;IsPatient;IsPushover;IsShy,IsArrogant;IsComedian;IsGregarious;IsImpatient;IsQuitter;IsRepulsive,2,us:Intimacy- us:Privacy+,-12.0,-15.0,"{""Contact"": -6.0, ""Esteem"": -3.0, ""Family"": -6.0, ""Privacy"": 3.0, ""SelfRespect"": -3.0}","{""Contact"": -6.0, ""Esteem"": -3.0, ""Family"": -6.0, ""Privacy"": 3.0}",RELAcquaintanceChance
SOCSmokeSaucyBreakAllow,Spicy Smoke Break,interactions2.json,False,,True,,,2,us:Intimacy- us:Privacy+,-12.0,0.0,{},"{""Contact"": -6.0, ""Intimacy"": -9.0, ""SelfRespect"": -6.0, ""Privacy"": 6.0, ""Esteem"": 3.0}",RELAcquaintanceChance
SOCSmokeSaucyBreakMan,Spicy Smoke Break,interactions_relationships.json,False,0.85,False,IsBeautiful;IsBrave;IsCharismatic;IsGregarious;IsLustful,IsChaste;IsOblivious;IsRepulsive;IsSuspicious,2,us:Intimacy- us:Privacy+,0.0,-12.0,"{""Contact"": -6.0, ""Intimacy"": -9.0, ""SelfRespect"": -6.0, ""Privacy"": 6.0, ""Esteem"": 3.0}",{},
SOCSmokeSaucyBreakNB,Spicy Smoke Break,interactions_relationships.json,False,0.85,False,IsBeautiful;IsBrave;IsCharismatic;IsGregarious;IsLustful,IsChaste;IsOblivious;IsRepulsive;IsSuspicious,2,us:Intimacy- us:Privacy+,0.0,-12.0,"{""Contact"": -6.0, ""Intimacy"": -9.0, ""SelfRespect"": -6.0, ""Privacy"": 6.0, ""Esteem"": 3.0}",{},
SOCSmokeSaucyBreakWoman,Spicy Smoke Break,interactions_relationships.json,False,0.85,False,IsBeautiful;IsBrave;IsCharismatic;IsGregarious;IsLustful,IsChaste;IsOblivious;IsRepulsive;IsSuspicious,2,us:Intimacy- us:Privacy+,0.0,-12.0,"{""Contact"": -6.0, ""Intimacy"": -9.0, ""SelfRespect"": -6.0, ""Privacy"": 6.0, ""Esteem"": 3.0}",{},
SOCSmokeStayQuiet,Stay Quiet,interactions2.json,False,1.0,False,,IsCharismatic;IsComedian;IsFinicky;IsGregarious;IsLeader,4,us:Meaning+ them:Meaning+,21.0,21.0,"{""Achievement"": 6.0, ""Esteem"": 3.0, ""Family"": 3.0, ""Privacy"": 6.0, ""SelfRespect"": 3.0}","{""Achievement"": 6.0, ""Esteem"": 3.0, ""Family"": 3.0, ""Privacy"": 6.0, ""SelfRespect"": 3.0}",
SOCSmokeWrongBrand,Wrong Brand of Smoke,interactions2.json,False,1.0,False,IsArrogant;IsFinicky;IsLoyal;IsPessimist;IsSelfish;IsStubborn,IsApathetic;IsFollower;IsGlutton;IsGregarious;IsOptimist;IsPushover;IsSelfless;IsTreacherous,0,them:Esteem+ them:SelfRespect+,15.0,-12.0,"{""Achievement"": -3.0, ""Autonomy"": -6.0, ""SelfRespect"": -3.0}","{""Achievement"": 3.0, ""Esteem"": 6.0, ""Family"": 3.0, ""SelfRespect"": 3.0}",
SOCSnub,Snub,interactions2.json,False,0.75,False,IsArrogant;IsCruel;IsOblivious;IsSelfish,IsGregarious;IsHumble;IsKind;IsSelfless,0,them:Esteem+ them:SelfRespect+,27.0,0.0,"{""Altruism"": 6.0, ""Esteem"": -3.0, ""Family"": 3.0, ""SelfRespect"": -6.0}","{""Altruism"": -3.0, ""Contact"": 3.0, ""Esteem"": 6.0, ""Family"": 12.0, ""Intimacy"": 3.0, ""Privacy"": 3.0, ""SelfRespect"": 3.0}",
SOCSnubEnemy1,Blow Them Off,interactions2.json,False,,True,,,0,them:Esteem+ them:SelfRespect+,28.0,-6.0,"{""Contact"": 6.0, ""Privacy"": -12.0}","{""Esteem"": 16.0, ""SelfRespect"": 6.0, ""Contact"": 6.0}",
SOCSobQuietly,Sob Quietly,interactions2.json,True,1.0,False,,,1,us:Esteem- us:Meaning-,0.0,-18.0,"{""Esteem"": -12.0, ""Family"": -6.0}",{},
SOCSooo,So...,interactions_social_core.json,True,1.0,False,,,7,us:Privacy- them:Achievement+,0.0,0.0,"{""Family"": 6.0, ""Privacy"": -6.0}","{""Altruism"": -6.0, ""Intimacy"": 6.0}",
SOCStopBurdening,Stop Burdening,interactions2.json,False,0.75,False,IsArrogant;IsCruel;IsImpatient;IsOblivious;IsRepulsive;IsSelfish;IsTreacherous;IsVengeful,IsCharismatic;IsFollower;IsForgiving;IsGregarious;IsHumble;IsKind;IsPatient;IsPushover;IsSelfless;IsShy,0,them:Esteem+ them:SelfRespect+,33.0,6.0,"{""Altruism"": 6.0, ""Family"": 6.0, ""SelfRespect"": -6.0}","{""Contact"": 3.0, ""Esteem"": 6.0, ""Family"": 3.0, ""Intimacy"": 3.0, ""Meaning"": 3.0, ""Privacy"": 3.0, ""SelfRespect"": 12.0}",
SOCTableTalkCont,Join Table,interactions2.json,False,1.0,False,IsAmbitious;IsBrave;IsCharismatic;IsComedian;IsGlutton;IsGregarious;IsKind;IsLeader;IsLustful;IsMasochist;IsOblivious;IsOptimist;IsSelfish;IsSelfless,IsCraven;IsFollower;IsPessimist;IsShy,2,us:Intimacy- us:Privacy+,0.0,-15.0,"{""Altruism"": -3.0, ""Autonomy"": 3.0, ""Esteem"": -3.0, ""Family"": -6.0, ""Intimacy"": -6.0, ""Meaning"": -3.0, ""Privacy"": 3.0}",{},
SOCTableTalkStart,Hang Out,interactions2.json,False,1.0,False,IsAmbitious;IsBrave;IsCharismatic;IsComedian;IsGlutton;IsGregarious;IsKind;IsLeader;IsLustful;IsMasochist;IsOblivious;IsOptimist;IsSelfish;IsSelfless,IsCraven;IsFollower;IsPessimist;IsShy,2,us:Intimacy- us:Privacy+,0.0,-27.0,"{""Altruism"": -6.0, ""Autonomy"": -3.0, ""Esteem"": -6.0, ""Family"": -3.0, ""Intimacy"": -6.0, ""Meaning"": -3.0}",{},
SOCTalkWeather,Talk About Weather,interactions_social_core.json,True,1.0,False,,,2,us:Intimacy- us:Privacy+,0.0,0.0,"{""Contact"": -6.0, ""Esteem"": 6.0}","{""Contact"": -6.0, ""Esteem"": 6.0}",
SOCTechJargon,Tech Jargon,interactions2.json,True,0.5,False,IsAmbitious;IsArrogant;IsDiligent;IsGenius;IsHumorless;IsOblivious,IsCharismatic;IsComplacent;IsHumble;IsObtuse;IsQuitter,0,them:Esteem+ them:SelfRespect+,18.0,-15.0,"{""Achievement"": -6.0, ""Esteem"": -6.0, ""Privacy"": 3.0, ""SelfRespect"": -6.0}","{""Achievement"": 6.0, ""Esteem"": 6.0, ""Privacy"": 6.0}",
SOCTechJargonOneUp,One-Up,interactions2.json,False,0.33,False,IsAmbitious;IsArrogant;IsCruel;IsFinicky;IsGenius;IsOblivious;IsRepulsive;IsVengeful,IsApathetic;IsCharismatic;IsComplacent;IsFollower;IsForgiving;IsHumble;IsObtuse;IsPushover;IsQuitter;IsShy,0,them:Esteem+ them:SelfRespect+,21.0,-18.0,"{""Achievement"": -6.0, ""Esteem"": -6.0, ""SelfRespect"": -6.0}","{""Achievement"": 3.0, ""Esteem"": 6.0, ""Privacy"": 6.0, ""SelfRespect"": 6.0}",
SOCTeleportThemTest,Arrest,interactions_social_core.json,True,1.0,False,,,-1,no-effect,0.0,0.0,{},{},
SOCTellSkill_TEMP,Talk About Skill TEMP,interactions2.json,False,1.0,False,,,1,us:Esteem- us:Meaning-,-3.0,-18.0,"{""Achievement"": -6.0, ""Esteem"": -6.0, ""Meaning"": -6.0, ""Privacy"": 3.0, ""SelfRespect"": -3.0}","{""Achievement"": -6.0, ""Contact"": -3.0, ""Esteem"": 3.0, ""Family"": -3.0, ""Privacy"": 3.0, ""SelfRespect"": 3.0}",
SOCThreatStepAside,Step Aside,interactions2.json,False,0.4,False,IsAgliophobic;IsApathetic;IsComplacent;IsCraven;IsFollower;IsHumble;IsPushover;IsQuitter;IsShy;IsTrusting,IsAmbitious;IsArrogant;IsBrave;IsLeader;IsMasochist;IsStubborn;IsVengeful,3,us:Altruism- them:Security-,-12.0,12.0,"{""Altruism"": -3.0, ""Autonomy"": 12.0, ""Esteem"": 3.0, ""Security"": -6.0, ""SelfRespect"": 6.0}","{""Altruism"": 6.0, ""Autonomy"": -6.0, ""Security"": -6.0, ""SelfRespect"": -6.0}",
SOCTradeFixerConvoAltruismFail,Tell Them to Fuck Off,interactions_fixer.json,False,1.0,False,,,3,us:Altruism- them:Security-,0.0,-48.0,"{""Altruism"": -48.0}",{},
SOCTradeFixerConvoCharm,Attempt to Charm the Fixer,interactions_fixer.json,False,1.0,False,,,-1,no-effect,0.0,0.0,{},{},
SOCTradeFixerConvoCharmResist,Resist Charm,interactions_fixer.json,False,1.0,False,,,-1,no-effect,0.0,0.0,{},{},
SOCTradeFixerConvoCharmResistPrefs,Resist Charm,interactions_fixer.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCTradeFixerConvoCharmSuccumbMan,Succumb to Charm,interactions_fixer.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCTradeFixerConvoCharmSuccumbNB,Succumb to Charm,interactions_fixer.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCTradeFixerConvoCharmSuccumbWoman,Succumb to Charm,interactions_fixer.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCTradeFixerConvoCompliment,Compliment Their Appearance,interactions_fixer.json,False,1.0,False,,,2,us:Intimacy- us:Privacy+,-12.0,0.0,{},"{""Intimacy"": -24.0, ""Privacy"": 12.0}",
SOCTradeFixerConvoCrackKnuckles,Crack Your Knuckles and Glare,interactions_fixer.json,False,1.0,False,,,0,them:Esteem+ them:SelfRespect+,36.0,0.0,{},"{""Security"": 24.0, ""Altruism"": 12.0}",
SOCTradeFixerConvoIntimidate,Threaten the Fixer with Violence,interactions_fixer.json,False,1.0,False,,,-1,no-effect,0.0,0.0,{},{},
SOCTradeFixerConvoIntimidateResist,Resist Intimidate,interactions_fixer.json,False,1.0,False,,,-1,no-effect,0.0,0.0,{},{},
SOCTradeFixerConvoIntimidateSuccumb,Succumb to Intimidate,interactions_fixer.json,False,1.0,False,,,-1,no-effect,0.0,0.0,{},{},
SOCTradeFixerConvoNameDropCrim,Name Drop Your Criminal Contact,interactions_fixer.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCTradeFixerConvoNameDropCrimAllow,React to Criminal Name Drop,interactions_fixer.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCTradeFixerConvoNameDropLEO,Name Drop Your Law Enforcement Contact,interactions_fixer.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCTradeFixerConvoNameDropLEOAllow,React to Law Enforcement Name Drop,interactions_fixer.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCTradeFixerConvoNameDropManager,Name Drop Your OKLG Manager Contact,interactions_fixer.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCTradeFixerConvoNameDropManagerAllow,React to OKLG Manager Name Drop,interactions_fixer.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCTradeFixerConvoPrivacyFail,Tell Them to Get Lost,interactions_fixer.json,False,1.0,False,,,7,us:Privacy- them:Achievement+,0.0,-48.0,"{""Privacy"": -48.0}",{},
SOCTradeFixerConvoStart,Blank Stare,interactions_fixer.json,False,1.0,False,,,-1,no-effect,0.0,0.0,{},{},
SOCTradeFixerConvoStartAngry,Acknowledge Them Angrily,interactions_fixer.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCTradeFixerConvoStartBusy,Acknowledge Them Busily,interactions_fixer.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCTradeFixerConvoStartCooldown,Blow them Off,interactions_fixer.json,False,1.0,False,,,-1,no-effect,0.0,0.0,{},{},
SOCTradeFixerRecognizeFriend,Recognize Friend/Contact,interactions_fixer.json,False,1.0,False,,,-1,no-effect,0.0,0.0,{},{},
SOCVenusStory,Venus Story,interactions2.json,True,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCWarnOff,Warn Off,interactions2.json,False,0.75,False,IsArrogant;IsImpatient;IsStubborn,IsForgiving;IsHumble;IsKind;IsPatient;IsPushover;IsQuitter;IsShy,0,them:Esteem+ them:SelfRespect+,21.0,-3.0,"{""Security"": -12.0, ""Autonomy"": -3.0, ""Esteem"": 3.0, ""Family"": 6.0, ""Privacy"": 3.0}","{""Autonomy"": 6.0, ""Esteem"": 6.0, ""Family"": 6.0, ""SelfRespect"": 3.0}",
SOCWarnSuperstition,Warn Superstition,interactions2.json,True,0.5,False,IsAgliophobic;IsAmbitious;IsArrogant;IsCraven;IsDiligent;IsFinicky;IsFollower;IsLoyal;IsObservant;IsObtuse;IsPessimist,IsApathetic;IsComplacent;IsHumble;IsOblivious;IsOptimist,0,them:Esteem+ them:SelfRespect+,18.0,-9.0,"{""Achievement"": -3.0, ""Altruism"": -6.0, ""Autonomy"": -3.0, ""Meaning"": 3.0, ""Privacy"": 6.0, ""Security"": -6.0, ""SelfRespect"": -3.0, ""Weird"": 3.0}","{""Autonomy"": 6.0, ""Contact"": -3.0, ""Esteem"": 3.0, ""Family"": -3.0, ""Meaning"": 6.0, ""Privacy"": 3.0, ""Security"": 6.0}",
SOCWhatsUp,Ask What's Up?,interactions2.json,True,1.0,False,IsCharismatic;IsComedian;IsGregarious;IsLeader;IsObservant,IsShy,2,us:Intimacy- us:Privacy+,-9.0,-3.0,"{""Contact"": -6.0, ""Privacy"": 3.0}","{""Contact"": -6.0, ""Esteem"": -3.0}",
SOCWhoCares,Who Cares?,interactions2.json,False,0.75,False,IsArrogant;IsCruel;IsHumorless;IsImpatient;IsLeader;IsObtuse;IsRepulsive,IsApathetic;IsCharismatic;IsDiligent;IsFollower;IsForgiving;IsHumble;IsKind;IsPatient;IsPushover;IsShy,0,them:Esteem+ them:SelfRespect+,24.0,-15.0,"{""Achievement"": -6.0, ""Altruism"": 3.0, ""Autonomy"": -3.0, ""Contact"": -3.0, ""Esteem"": -6.0}","{""Autonomy"": 12.0, ""Esteem"": 6.0, ""Family"": 3.0, ""SelfRespect"": 3.0}",
SOCWitnessCancel,Witness Cancel,interactions_social_relationships.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCWriteHome,Write Home,interactions2.json,True,1.0,True,,,2,us:Intimacy- us:Privacy+,0.0,-6.0,"{""Achievement"": 3.0, ""Family"": -6.0, ""Privacy"": -3.0}",{},
SOCYawnInFace,Yawn In Face,interactions2.json,False,0.75,False,IsApathetic;IsArrogant;IsCruel;IsFinicky;IsGregarious;IsHumble;IsKind;IsPatient;IsShy,IsCharismatic;IsFollower;IsImpatient;IsRepulsive;IsTreacherous,0,them:Esteem+ them:SelfRespect+,21.0,3.0,"{""Altruism"": 6.0, ""Esteem"": -6.0, ""Family"": 6.0, ""SelfRespect"": -3.0}","{""Esteem"": 6.0, ""Family"": 6.0, ""Privacy"": 3.0, ""SelfRespect"": 6.0}",
SOCYay,Yay!,interactions2.json,False,0.6,False,IsComedian;IsForgiving;IsGregarious;IsKind;IsLeader;IsObtuse;IsOptimist,IsApathetic;IsArrogant;IsCruel;IsFinicky;IsHumorless;IsPessimist;IsShy,3,us:Altruism- them:Security-,-21.0,0.0,"{""Altruism"": -6.0, ""Privacy"": 6.0}","{""Achievement"": -3.0, ""Esteem"": -12.0, ""Family"": -6.0}",RELAcquaintanceChance
SOCYesSir,Yes Sir,interactions2.json,False,0.5,False,,IsLeader;IsTreacherous,3,us:Altruism- them:Security-,-24.0,-9.0,"{""Altruism"": -6.0, ""Autonomy"": 6.0, ""Family"": -3.0, ""Meaning"": -6.0}","{""Achievement"": -3.0, ""Autonomy"": -3.0, ""Esteem"": -6.0, ""Meaning"": -6.0, ""SelfRespect"": -6.0}",
SOCZoneOut,Zone Out,interactions2.json,False,0.7,False,IsApathetic;IsImpatient;IsOblivious;IsObtuse;IsSelfish,IsDiligent;IsFollower;IsGregarious;IsHumble;IsKind;IsLeader;IsObservant;IsPatient;IsPushover;IsSelfless,0,them:Esteem+ them:SelfRespect+,12.0,0.0,"{""Achievement"": 3.0, ""Altruism"": 3.0, ""Autonomy"": -3.0, ""Esteem"": 3.0, ""Meaning"": -3.0, ""Privacy"": -6.0, ""SelfRespect"": 3.0}","{""Esteem"": 6.0, ""SelfRespect"": 6.0}",
